"","hh_ID","week_number","calories_total","member_1_ID","hh_members","avg_calories_pp","pct_fish","pct_meat","pct_protein","num_submissions"
"865",110111,11,792.5,"uuid:1d598c73-e01e-4446-9674-7d68612a20d3",4,198.125,0,0,0,1
"866",110111,12,1300,"uuid:1d598c73-e01e-4446-9674-7d68612a20d3",4,325,0,1,1,1
"867",110111,13,792.5,"uuid:1d598c73-e01e-4446-9674-7d68612a20d3",4,198.125,0,0,0,1
"868",110111,15,792.5,"uuid:1d598c73-e01e-4446-9674-7d68612a20d3",4,198.125,0,0,0,1
"869",110111,16,420,"uuid:1d598c73-e01e-4446-9674-7d68612a20d3",4,105,0,0,0,1
"870",110111,17,420,"uuid:1d598c73-e01e-4446-9674-7d68612a20d3",4,105,0,0,0,1
"871",110111,18,1205,"uuid:1d598c73-e01e-4446-9674-7d68612a20d3",4,301.25,0,0.2,0.2,5
"872",110111,19,105,"uuid:1d598c73-e01e-4446-9674-7d68612a20d3",4,26.25,0,0,0,1
"873",110111,20,210,"uuid:1d598c73-e01e-4446-9674-7d68612a20d3",4,52.5,0,0,0,1
"874",110111,22,580,"uuid:1d598c73-e01e-4446-9674-7d68612a20d3",4,145,0,1,1,1
"875",110111,23,1477.5,"uuid:1d598c73-e01e-4446-9674-7d68612a20d3",4,369.375,0,0.5,0.5,2
"876",110111,24,844,"uuid:1d598c73-e01e-4446-9674-7d68612a20d3",4,211,0,0,0,2
"877",110111,26,685,"uuid:1d598c73-e01e-4446-9674-7d68612a20d3",4,171.25,0,1,1,1
"878",110111,27,3757.5,"uuid:1d598c73-e01e-4446-9674-7d68612a20d3",4,939.375,0,0.333333333333333,0.333333333333333,3
"879",110111,28,1795,"uuid:1d598c73-e01e-4446-9674-7d68612a20d3",4,448.75,0,0,0,2
"880",110111,29,1345,"uuid:1d598c73-e01e-4446-9674-7d68612a20d3",4,336.25,0,0.333333333333333,0.333333333333333,3
"881",110111,3,689.984000070095,"uuid:1d598c73-e01e-4446-9674-7d68612a20d3",4,172.496000017524,0,0.1,0.1,10
"882",110111,30,1002.5,"uuid:1d598c73-e01e-4446-9674-7d68612a20d3",4,250.625,0,0,0,2
"883",110111,33,1002.5,"uuid:1d598c73-e01e-4446-9674-7d68612a20d3",4,250.625,0,0,0,2
"884",110111,35,1117.5,"uuid:1d598c73-e01e-4446-9674-7d68612a20d3",4,279.375,0,0.5,0.5,2
"885",110111,36,2007.1498,"uuid:1d598c73-e01e-4446-9674-7d68612a20d3",4,501.78745,0.333333333333333,0,0.333333333333333,3
"886",110111,37,1345,"uuid:1d598c73-e01e-4446-9674-7d68612a20d3",4,336.25,0,0.333333333333333,0.333333333333333,3
"887",110111,38,1772.5,"uuid:1d598c73-e01e-4446-9674-7d68612a20d3",4,443.125,0,0.5,0.5,2
"888",110111,39,1247.48115,"uuid:1d598c73-e01e-4446-9674-7d68612a20d3",4,311.8702875,0.333333333333333,0,0.333333333333333,3
"889",110111,4,170,"uuid:1d598c73-e01e-4446-9674-7d68612a20d3",4,42.5,0,0,0,1
"890",110111,40,1247.48115,"uuid:1d598c73-e01e-4446-9674-7d68612a20d3",4,311.8702875,0.333333333333333,0,0.333333333333333,3
"891",110111,41,1135,"uuid:1d598c73-e01e-4446-9674-7d68612a20d3",4,283.75,0,0.5,0.5,2
"892",110111,42,1135,"uuid:1d598c73-e01e-4446-9674-7d68612a20d3",4,283.75,0,0.5,0.5,2
"893",110111,44,1442.5,"uuid:1d598c73-e01e-4446-9674-7d68612a20d3",4,360.625,0,0.5,0.5,2
"894",110111,45,1102.48115,"uuid:1d598c73-e01e-4446-9674-7d68612a20d3",4,275.6202875,0.333333333333333,0,0.333333333333333,3
"895",110111,46,2011.4306,"uuid:1d598c73-e01e-4446-9674-7d68612a20d3",4,502.85765,0.5,0,0.5,2
"896",110111,47,1069.98115,"uuid:1d598c73-e01e-4446-9674-7d68612a20d3",4,267.4952875,0.333333333333333,0,0.333333333333333,3
"897",110111,48,1367.5,"uuid:1d598c73-e01e-4446-9674-7d68612a20d3",4,341.875,0,0.25,0.25,4
"898",110111,5,792.5,"uuid:1d598c73-e01e-4446-9674-7d68612a20d3",4,198.125,0,0,0,1
"899",110111,50,1442.5,"uuid:1d598c73-e01e-4446-9674-7d68612a20d3",4,360.625,0,0.5,0.5,2
"900",110111,6,340,"uuid:1d598c73-e01e-4446-9674-7d68612a20d3",4,85,0,0,0,1
"901",110111,7,2512.5,"uuid:1d598c73-e01e-4446-9674-7d68612a20d3",4,628.125,0,0.333333333333333,0.333333333333333,3
"902",110111,8,1300,"uuid:1d598c73-e01e-4446-9674-7d68612a20d3",4,325,0,1,1,1
"903",110111,9,410,"uuid:1d598c73-e01e-4446-9674-7d68612a20d3",4,102.5,0,0,0,2
"904",110112,3,2215.9246,"uuid:8059563f-aa3d-4dcc-8da1-8c7079c9b0da",4,553.98115,0.333333333333333,0.333333333333333,0.666666666666667,3
"905",110112,4,2727.5,"uuid:8059563f-aa3d-4dcc-8da1-8c7079c9b0da",4,681.875,0,0,0,3
"906",110112,5,1218.9306,"uuid:8059563f-aa3d-4dcc-8da1-8c7079c9b0da",4,304.73265,1,0,1,1
"907",110112,6,250,"uuid:8059563f-aa3d-4dcc-8da1-8c7079c9b0da",4,62.5,0,0,0,1
"908",110112,7,2270,"uuid:8059563f-aa3d-4dcc-8da1-8c7079c9b0da",4,567.5,0,0.666666666666667,0.666666666666667,3
"909",110112,8,120,"uuid:8059563f-aa3d-4dcc-8da1-8c7079c9b0da",4,30,0,0,0,1
"910",110114,12,792.5,"uuid:88df6a72-cbee-42e7-a9ff-44c7c9dfc774",2,396.25,0,0,0,1
"911",110114,18,402.5,"uuid:88df6a72-cbee-42e7-a9ff-44c7c9dfc774",2,201.25,0,0,0,1
"912",110114,19,1585,"uuid:88df6a72-cbee-42e7-a9ff-44c7c9dfc774",2,792.5,0,0,0,1
"913",110114,22,792.5,"uuid:88df6a72-cbee-42e7-a9ff-44c7c9dfc774",2,396.25,0,0,0,1
"914",110114,24,792.5,"uuid:88df6a72-cbee-42e7-a9ff-44c7c9dfc774",2,396.25,0,0,0,1
"915",110114,4,412.860532,"uuid:88df6a72-cbee-42e7-a9ff-44c7c9dfc774",2,206.430266,0.333333333333333,0.666666666666667,1,3
"916",110114,5,1292.5,"uuid:88df6a72-cbee-42e7-a9ff-44c7c9dfc774",2,646.25,0,0,0,2
"917",111116,11,560.18055,"uuid:08196117-48fd-4a87-b22c-511548ed1375",2,280.090275,0.2,0.2,0.4,5
"918",111116,13,2560,"uuid:08196117-48fd-4a87-b22c-511548ed1375",2,1280,0,0.5,0.5,2
"919",111116,14,1184,"uuid:08196117-48fd-4a87-b22c-511548ed1375",2,592,0,0,0,3
"920",111116,15,320,"uuid:08196117-48fd-4a87-b22c-511548ed1375",2,160,0,0,0,1
"921",111116,16,1910,"uuid:08196117-48fd-4a87-b22c-511548ed1375",2,955,0,0.5,0.5,2
"922",111116,17,2740,"uuid:08196117-48fd-4a87-b22c-511548ed1375",2,1370,0,0,0,3
"923",111116,18,1000,"uuid:08196117-48fd-4a87-b22c-511548ed1375",2,500,0,0,0,2
"924",111116,19,495,"uuid:08196117-48fd-4a87-b22c-511548ed1375",2,247.5,0,0,0,1
"925",111116,22,2320,"uuid:08196117-48fd-4a87-b22c-511548ed1375",2,1160,0,1,1,1
"926",111116,23,1585,"uuid:08196117-48fd-4a87-b22c-511548ed1375",2,792.5,0,0,0,1
"927",111116,24,1973.8571428,"uuid:08196117-48fd-4a87-b22c-511548ed1375",2,986.9285714,0,0.5,0.5,2
"928",111116,25,116,"uuid:08196117-48fd-4a87-b22c-511548ed1375",2,58,0,1,1,1
"929",111116,3,48,"uuid:08196117-48fd-4a87-b22c-511548ed1375",2,24,0,0,0,1
"930",111116,4,232,"uuid:08196117-48fd-4a87-b22c-511548ed1375",2,116,0,1,1,1
"931",111116,5,258.121064,"uuid:08196117-48fd-4a87-b22c-511548ed1375",2,129.060532,0.333333333333333,0,0.333333333333333,3
"932",111116,6,4453.19556,"uuid:08196117-48fd-4a87-b22c-511548ed1375",2,2226.59778,0.5,0,0.5,2
"933",111116,8,577,"uuid:08196117-48fd-4a87-b22c-511548ed1375",2,288.5,0,1,1,2
"934",112122,4,5285.79889,"uuid:968ae378-9677-40c5-93a7-2f194c448669",6,880.966481666667,0.125,0,0.125,8
"935",112126,16,3444.9246,"uuid:16edc0e3-084c-4e85-8ade-f173db5d3d97",3,1148.3082,0.2,0,0.2,5
"936",112126,20,1585,"uuid:16edc0e3-084c-4e85-8ade-f173db5d3d97",3,528.333333333333,0,0,0,1
"937",112126,22,511.47284,"uuid:16edc0e3-084c-4e85-8ade-f173db5d3d97",3,170.490946666667,1,0,1,1
"938",112126,24,370,"uuid:16edc0e3-084c-4e85-8ade-f173db5d3d97",3,123.333333333333,0,0,0,2
"939",112126,25,1585,"uuid:16edc0e3-084c-4e85-8ade-f173db5d3d97",3,528.333333333333,0,0,0,1
"940",112126,5,3103.023256,"uuid:16edc0e3-084c-4e85-8ade-f173db5d3d97",3,1034.34108533333,0,0,0,3
"941",112126,7,1585,"uuid:16edc0e3-084c-4e85-8ade-f173db5d3d97",3,528.333333333333,0,0,0,1
"942",112131,3,3024,"uuid:7ecd72ae-f907-4f9d-8df7-a62e9c17b33e",2,1512,0,0,0,4
"943",112131,5,3516.809445,"uuid:7ecd72ae-f907-4f9d-8df7-a62e9c17b33e",2,1758.4047225,0.2,0,0.2,5
"944",112131,6,2545,"uuid:7ecd72ae-f907-4f9d-8df7-a62e9c17b33e",2,1272.5,0,0,0,6
"945",112131,7,4984.992302,"uuid:7ecd72ae-f907-4f9d-8df7-a62e9c17b33e",2,2492.496151,0.166666666666667,0.333333333333333,0.5,6
"946",112131,8,2631.80266,"uuid:7ecd72ae-f907-4f9d-8df7-a62e9c17b33e",2,1315.90133,0.2,0.2,0.4,5
"947",112131,9,4257.21064,"uuid:7ecd72ae-f907-4f9d-8df7-a62e9c17b33e",2,2128.60532,0.5,0,0.5,2
"948",112132,13,34,"uuid:189d1022-b6ee-459c-96c4-351b1b6498e9",10,3.4,0,0,0,1
"949",112132,15,450,"uuid:189d1022-b6ee-459c-96c4-351b1b6498e9",10,45,0,0,0,2
"950",112132,16,1640,"uuid:189d1022-b6ee-459c-96c4-351b1b6498e9",10,164,0,0,0,2
"951",112132,18,1100.26,"uuid:189d1022-b6ee-459c-96c4-351b1b6498e9",10,110.026,0,0,0,3
"952",112132,19,34,"uuid:189d1022-b6ee-459c-96c4-351b1b6498e9",10,3.4,0,0,0,1
"953",112132,20,0,"uuid:189d1022-b6ee-459c-96c4-351b1b6498e9",10,0,0,0,0,1
"954",112132,21,260,"uuid:189d1022-b6ee-459c-96c4-351b1b6498e9",10,26,0,0,0,1
"955",112132,22,361.9,"uuid:189d1022-b6ee-459c-96c4-351b1b6498e9",10,36.19,0,0.2,0.2,5
"956",112132,23,897.63702,"uuid:189d1022-b6ee-459c-96c4-351b1b6498e9",10,89.763702,0.2,0,0.2,5
"957",112132,3,576.878,"uuid:189d1022-b6ee-459c-96c4-351b1b6498e9",10,57.6878,0,0,0,12
"958",112132,4,1606,"uuid:189d1022-b6ee-459c-96c4-351b1b6498e9",10,160.6,0,1,1,2
"959",112132,43,4012.69375,"uuid:189d1022-b6ee-459c-96c4-351b1b6498e9",10,401.269375,0,0.666666666666667,0.666666666666667,3
"960",112133,3,4293.1428568,"uuid:e46fc6bd-6260-4a79-8b23-a287b92ee74a",3,1431.04761893333,0,1,1,2
"961",113135,10,814,"uuid:395de4f9-663c-4fec-a94a-668597f9e0d0",5,162.8,0,0,0,3
"962",113135,11,4699.8869,"uuid:395de4f9-663c-4fec-a94a-668597f9e0d0",5,939.97738,0.25,0.25,0.5,4
"963",113135,13,1013.9246,"uuid:395de4f9-663c-4fec-a94a-668597f9e0d0",5,202.78492,0.5,0,0.5,2
"964",113135,14,34,"uuid:395de4f9-663c-4fec-a94a-668597f9e0d0",5,6.8,0,0,0,1
"965",113135,15,134,"uuid:395de4f9-663c-4fec-a94a-668597f9e0d0",5,26.8,0,0,0,2
"966",113135,16,2709.6761,"uuid:395de4f9-663c-4fec-a94a-668597f9e0d0",5,541.93522,0.25,0,0.25,4
"967",113135,17,727.77327,"uuid:395de4f9-663c-4fec-a94a-668597f9e0d0",5,145.554654,1,0,1,1
"968",113135,18,250,"uuid:395de4f9-663c-4fec-a94a-668597f9e0d0",5,50,0,0,0,1
"969",113135,19,34,"uuid:395de4f9-663c-4fec-a94a-668597f9e0d0",5,6.8,0,0,0,1
"970",113135,20,2469.8571426,"uuid:395de4f9-663c-4fec-a94a-668597f9e0d0",5,493.97142852,0,0.5,0.5,2
"971",113135,21,1630,"uuid:395de4f9-663c-4fec-a94a-668597f9e0d0",5,326,0,0,0,2
"972",113135,22,17,"uuid:395de4f9-663c-4fec-a94a-668597f9e0d0",5,3.4,0,0,0,1
"973",113135,23,1354,"uuid:395de4f9-663c-4fec-a94a-668597f9e0d0",5,270.8,0,0,0,2
"974",113135,24,253.96761,"uuid:395de4f9-663c-4fec-a94a-668597f9e0d0",5,50.793522,0.333333333333333,0.333333333333333,0.666666666666667,3
"975",113135,25,2228.4285712,"uuid:395de4f9-663c-4fec-a94a-668597f9e0d0",5,445.68571424,0,0.333333333333333,0.333333333333333,3
"976",113135,27,1555.4285712,"uuid:395de4f9-663c-4fec-a94a-668597f9e0d0",5,311.08571424,0,1,1,1
"977",113135,3,4493.9246,"uuid:395de4f9-663c-4fec-a94a-668597f9e0d0",5,898.78492,0.111111111111111,0.111111111111111,0.222222222222222,9
"978",113135,30,603.96761,"uuid:395de4f9-663c-4fec-a94a-668597f9e0d0",5,120.793522,0.5,0,0.5,2
"979",113135,32,1490,"uuid:395de4f9-663c-4fec-a94a-668597f9e0d0",5,298,0,1,1,1
"980",113135,33,932.1234,"uuid:395de4f9-663c-4fec-a94a-668597f9e0d0",5,186.42468,1,0,1,1
"981",113135,34,979.9246,"uuid:395de4f9-663c-4fec-a94a-668597f9e0d0",5,195.98492,1,0,1,1
"982",113135,36,116,"uuid:395de4f9-663c-4fec-a94a-668597f9e0d0",5,23.2,0,1,1,1
"983",113135,37,116,"uuid:395de4f9-663c-4fec-a94a-668597f9e0d0",5,23.2,0,1,1,1
"984",113135,38,979.9246,"uuid:395de4f9-663c-4fec-a94a-668597f9e0d0",5,195.98492,1,0,1,1
"985",113135,39,979.9246,"uuid:395de4f9-663c-4fec-a94a-668597f9e0d0",5,195.98492,1,0,1,1
"986",113135,4,1975.96676,"uuid:395de4f9-663c-4fec-a94a-668597f9e0d0",5,395.193352,0.333333333333333,0,0.333333333333333,3
"987",113135,40,320,"uuid:395de4f9-663c-4fec-a94a-668597f9e0d0",5,64,0,0,0,1
"988",113135,41,979.9246,"uuid:395de4f9-663c-4fec-a94a-668597f9e0d0",5,195.98492,1,0,1,1
"989",113135,43,1320,"uuid:395de4f9-663c-4fec-a94a-668597f9e0d0",5,264,0,0,0,1
"990",113135,44,1490,"uuid:395de4f9-663c-4fec-a94a-668597f9e0d0",5,298,0,1,1,1
"991",113135,45,910,"uuid:395de4f9-663c-4fec-a94a-668597f9e0d0",5,182,0,0,0,2
"992",113135,46,500,"uuid:395de4f9-663c-4fec-a94a-668597f9e0d0",5,100,0,0,0,1
"993",113135,47,739.9623,"uuid:395de4f9-663c-4fec-a94a-668597f9e0d0",5,147.99246,0.5,0,0.5,2
"994",113135,48,116,"uuid:395de4f9-663c-4fec-a94a-668597f9e0d0",5,23.2,0,1,1,1
"995",113135,49,1106.59778,"uuid:395de4f9-663c-4fec-a94a-668597f9e0d0",5,221.319556,1,0,1,1
"996",113135,5,940,"uuid:395de4f9-663c-4fec-a94a-668597f9e0d0",5,188,0,0,0,2
"997",113135,50,250,"uuid:395de4f9-663c-4fec-a94a-668597f9e0d0",5,50,0,0,0,1
"998",113135,6,970.842372,"uuid:395de4f9-663c-4fec-a94a-668597f9e0d0",5,194.1684744,1,0,1,2
"999",113135,7,1845,"uuid:395de4f9-663c-4fec-a94a-668597f9e0d0",5,369,0,0.25,0.25,4
"1000",113135,8,1969.9246,"uuid:395de4f9-663c-4fec-a94a-668597f9e0d0",5,393.98492,0.5,0,0.5,2
"1001",113135,9,3449.78219,"uuid:395de4f9-663c-4fec-a94a-668597f9e0d0",5,689.956438,0.5,0,0.5,4
"1002",113139,11,1160,"uuid:25cc2195-9928-48f3-b4e8-ba52175ddaa3",5,232,0,0,0,2
"1003",113139,3,792.5,"uuid:25cc2195-9928-48f3-b4e8-ba52175ddaa3",5,158.5,0,0,0,1
"1004",113139,6,1135,"uuid:25cc2195-9928-48f3-b4e8-ba52175ddaa3",5,227,0,0,0,3
"1005",113139,7,784,"uuid:25cc2195-9928-48f3-b4e8-ba52175ddaa3",5,156.8,0,0,0,3
"1006",113139,8,372.84936,"uuid:25cc2195-9928-48f3-b4e8-ba52175ddaa3",5,74.569872,1,0,1,1
"1007",113139,9,116,"uuid:25cc2195-9928-48f3-b4e8-ba52175ddaa3",5,23.2,0,1,1,1
"1008",113143,10,3120.28835,"uuid:7aa4ef1e-4c46-41fe-8aa4-843524a42db8",3,1040.09611666667,0.166666666666667,0,0.166666666666667,6
"1009",113143,11,2826.80266,"uuid:7aa4ef1e-4c46-41fe-8aa4-843524a42db8",3,942.267553333333,0.2,0,0.2,5
"1010",113143,12,4230.67687,"uuid:7aa4ef1e-4c46-41fe-8aa4-843524a42db8",3,1410.22562333333,0.166666666666667,0,0.166666666666667,6
"1011",113143,13,3774.142857,"uuid:7aa4ef1e-4c46-41fe-8aa4-843524a42db8",3,1258.047619,0,0.2,0.2,5
"1012",113143,14,2604,"uuid:7aa4ef1e-4c46-41fe-8aa4-843524a42db8",3,868,0,0,0,6
"1013",113143,15,3809,"uuid:7aa4ef1e-4c46-41fe-8aa4-843524a42db8",3,1269.66666666667,0,0.25,0.25,4
"1014",113143,16,2499,"uuid:7aa4ef1e-4c46-41fe-8aa4-843524a42db8",3,833,0,0,0,4
"1015",113143,17,2426,"uuid:7aa4ef1e-4c46-41fe-8aa4-843524a42db8",3,808.666666666667,0,0,0,5
"1016",113143,18,3523.6875,"uuid:7aa4ef1e-4c46-41fe-8aa4-843524a42db8",3,1174.5625,0,0,0,6
"1017",113143,19,2126.25,"uuid:7aa4ef1e-4c46-41fe-8aa4-843524a42db8",3,708.75,0,0,0,3
"1018",113143,20,6156.7312312,"uuid:7aa4ef1e-4c46-41fe-8aa4-843524a42db8",3,2052.24374373333,0.166666666666667,0.333333333333333,0.5,6
"1019",113143,21,1180,"uuid:7aa4ef1e-4c46-41fe-8aa4-843524a42db8",3,393.333333333333,0,0.25,0.25,4
"1020",113143,22,2981.45399,"uuid:7aa4ef1e-4c46-41fe-8aa4-843524a42db8",3,993.817996666667,0.25,0,0.25,4
"1021",113143,23,2774,"uuid:7aa4ef1e-4c46-41fe-8aa4-843524a42db8",3,924.666666666667,0,0.25,0.25,4
"1022",113143,24,1613,"uuid:7aa4ef1e-4c46-41fe-8aa4-843524a42db8",3,537.666666666667,0,0,0,5
"1023",113143,25,3398.71431230288,"uuid:7aa4ef1e-4c46-41fe-8aa4-843524a42db8",3,1132.90477076763,0,0.166666666666667,0.166666666666667,6
"1024",113143,26,4021.16321604703,"uuid:7aa4ef1e-4c46-41fe-8aa4-843524a42db8",3,1340.38773868234,0.2,0,0.2,5
"1025",113143,27,3267,"uuid:7aa4ef1e-4c46-41fe-8aa4-843524a42db8",3,1089,0,0,0,5
"1026",113143,28,2598.30266905991,"uuid:7aa4ef1e-4c46-41fe-8aa4-843524a42db8",3,866.100889686635,0.2,0,0.2,5
"1027",113143,29,3249.17687,"uuid:7aa4ef1e-4c46-41fe-8aa4-843524a42db8",3,1083.05895666667,0.2,0,0.2,5
"1028",113143,3,4156.5142856,"uuid:7aa4ef1e-4c46-41fe-8aa4-843524a42db8",3,1385.50476186667,0,0.111111111111111,0.111111111111111,9
"1029",113143,30,2069.2857142,"uuid:7aa4ef1e-4c46-41fe-8aa4-843524a42db8",3,689.761904733333,0,0.25,0.25,4
"1030",113143,31,2221.27404,"uuid:7aa4ef1e-4c46-41fe-8aa4-843524a42db8",3,740.42468,0.2,0,0.2,5
"1031",113143,32,5155.023256,"uuid:7aa4ef1e-4c46-41fe-8aa4-843524a42db8",3,1718.34108533333,0,0.333333333333333,0.333333333333333,3
"1032",113143,33,7479.375,"uuid:7aa4ef1e-4c46-41fe-8aa4-843524a42db8",3,2493.125,0,0.5,0.5,4
"1033",113143,34,2362.38426802351,"uuid:7aa4ef1e-4c46-41fe-8aa4-843524a42db8",3,787.461422674504,0.25,0,0.25,4
"1034",113143,35,3711.452805,"uuid:7aa4ef1e-4c46-41fe-8aa4-843524a42db8",3,1237.150935,0.333333333333333,0,0.333333333333333,3
"1035",113143,36,1799.25,"uuid:7aa4ef1e-4c46-41fe-8aa4-843524a42db8",3,599.75,0,0,0,4
"1036",113143,37,2020.25,"uuid:7aa4ef1e-4c46-41fe-8aa4-843524a42db8",3,673.416666666667,0,0,0,5
"1037",113143,38,2301,"uuid:7aa4ef1e-4c46-41fe-8aa4-843524a42db8",3,767,0,0,0,4
"1038",113143,39,2303.0982142,"uuid:7aa4ef1e-4c46-41fe-8aa4-843524a42db8",3,767.699404733333,0,0.25,0.25,4
"1039",113143,4,6006.90798,"uuid:7aa4ef1e-4c46-41fe-8aa4-843524a42db8",3,2002.30266,0.1,0,0.1,10
"1040",113143,40,2805.0357142,"uuid:7aa4ef1e-4c46-41fe-8aa4-843524a42db8",3,935.011904733333,0,0.166666666666667,0.166666666666667,6
"1041",113143,41,1977.8571428,"uuid:7aa4ef1e-4c46-41fe-8aa4-843524a42db8",3,659.285714266667,0,0.25,0.25,4
"1042",113143,42,3325,"uuid:7aa4ef1e-4c46-41fe-8aa4-843524a42db8",3,1108.33333333333,0,0.5,0.5,2
"1043",113143,43,1490,"uuid:7aa4ef1e-4c46-41fe-8aa4-843524a42db8",3,496.666666666667,0,1,1,1
"1044",113143,44,3161.2857142,"uuid:7aa4ef1e-4c46-41fe-8aa4-843524a42db8",3,1053.76190473333,0,0.25,0.25,4
"1045",113143,45,1799.25,"uuid:7aa4ef1e-4c46-41fe-8aa4-843524a42db8",3,599.75,0,0,0,4
"1046",113143,46,1807.79889,"uuid:7aa4ef1e-4c46-41fe-8aa4-843524a42db8",3,602.59963,0.333333333333333,0,0.333333333333333,3
"1047",113143,47,2497.7142856,"uuid:7aa4ef1e-4c46-41fe-8aa4-843524a42db8",3,832.571428533333,0,0.25,0.25,4
"1048",113143,49,1570.35,"uuid:7aa4ef1e-4c46-41fe-8aa4-843524a42db8",3,523.45,0,0,0,4
"1049",113143,5,4356.875,"uuid:7aa4ef1e-4c46-41fe-8aa4-843524a42db8",3,1452.29166666667,0,0,0,10
"1050",113143,50,2612.75,"uuid:7aa4ef1e-4c46-41fe-8aa4-843524a42db8",3,870.916666666667,0,0,0,5
"1051",113143,6,3187.2857142,"uuid:7aa4ef1e-4c46-41fe-8aa4-843524a42db8",3,1062.4285714,0,0.142857142857143,0.142857142857143,7
"1052",113143,7,3437.2857142,"uuid:7aa4ef1e-4c46-41fe-8aa4-843524a42db8",3,1145.76190473333,0,0.1,0.1,10
"1053",113143,8,2606.5,"uuid:7aa4ef1e-4c46-41fe-8aa4-843524a42db8",3,868.833333333333,0,0,0,6
"1054",113143,9,3350.765305,"uuid:7aa4ef1e-4c46-41fe-8aa4-843524a42db8",3,1116.92176833333,0.2,0,0.2,5
"1055",113145,12,2.38,"uuid:79f2b015-7d92-4fff-8ee2-633174fdff17",4,0.595,0,0,0,1
"1056",113145,15,1340,"uuid:79f2b015-7d92-4fff-8ee2-633174fdff17",4,335,0,0,0,2
"1057",113145,19,1944.285714,"uuid:79f2b015-7d92-4fff-8ee2-633174fdff17",4,486.0714285,0,1,1,1
"1058",113145,20,15.554285712,"uuid:79f2b015-7d92-4fff-8ee2-633174fdff17",4,3.888571428,0,1,1,1
"1059",113145,21,580,"uuid:79f2b015-7d92-4fff-8ee2-633174fdff17",4,145,0,0,0,2
"1060",113145,22,1490,"uuid:79f2b015-7d92-4fff-8ee2-633174fdff17",4,372.5,0,1,1,1
"1061",113145,24,2320,"uuid:79f2b015-7d92-4fff-8ee2-633174fdff17",4,580,0,1,1,1
"1062",113145,25,390,"uuid:79f2b015-7d92-4fff-8ee2-633174fdff17",4,97.5,0,0,0,1
"1063",113145,26,910.61286,"uuid:79f2b015-7d92-4fff-8ee2-633174fdff17",4,227.653215,1,0,1,1
"1064",113145,29,1398.14602,"uuid:79f2b015-7d92-4fff-8ee2-633174fdff17",4,349.536505,0.5,0,0.5,2
"1065",113145,3,1609.9623,"uuid:79f2b015-7d92-4fff-8ee2-633174fdff17",4,402.490575,0.5,0,0.5,2
"1066",113145,30,2158.14602,"uuid:79f2b015-7d92-4fff-8ee2-633174fdff17",4,539.536505,0.5,0,0.5,2
"1067",113145,32,760,"uuid:79f2b015-7d92-4fff-8ee2-633174fdff17",4,190,0,0,0,1
"1068",113145,33,2980,"uuid:79f2b015-7d92-4fff-8ee2-633174fdff17",4,745,0,1,1,1
"1069",113145,34,1106.59778,"uuid:79f2b015-7d92-4fff-8ee2-633174fdff17",4,276.649445,1,0,1,1
"1070",113145,35,979.9246,"uuid:79f2b015-7d92-4fff-8ee2-633174fdff17",4,244.98115,1,0,1,1
"1071",113145,36,1300,"uuid:79f2b015-7d92-4fff-8ee2-633174fdff17",4,325,0,1,1,1
"1072",113145,37,2898.75,"uuid:79f2b015-7d92-4fff-8ee2-633174fdff17",4,724.6875,0,0,0,1
"1073",113145,38,2600,"uuid:79f2b015-7d92-4fff-8ee2-633174fdff17",4,650,0,1,1,1
"1074",113145,39,1540,"uuid:79f2b015-7d92-4fff-8ee2-633174fdff17",4,385,0,0.5,0.5,2
"1075",113145,40,0.45,"uuid:79f2b015-7d92-4fff-8ee2-633174fdff17",4,0.1125,0,0,0,1
"1076",113145,42,2980,"uuid:79f2b015-7d92-4fff-8ee2-633174fdff17",4,745,0,1,1,1
"1077",113145,43,1610,"uuid:79f2b015-7d92-4fff-8ee2-633174fdff17",4,402.5,0,0,0,1
"1078",113145,44,1490,"uuid:79f2b015-7d92-4fff-8ee2-633174fdff17",4,372.5,0,1,1,1
"1079",113145,45,740,"uuid:79f2b015-7d92-4fff-8ee2-633174fdff17",4,185,0,0,0,2
"1080",113145,46,2898.75,"uuid:79f2b015-7d92-4fff-8ee2-633174fdff17",4,724.6875,0,0,0,1
"1081",113145,47,1065.96676,"uuid:79f2b015-7d92-4fff-8ee2-633174fdff17",4,266.49169,1,0,1,1
"1082",113145,49,2320,"uuid:79f2b015-7d92-4fff-8ee2-633174fdff17",4,580,0,1,1,1
"1083",113145,50,2320,"uuid:79f2b015-7d92-4fff-8ee2-633174fdff17",4,580,0,1,1,1
"1084",113145,7,760,"uuid:79f2b015-7d92-4fff-8ee2-633174fdff17",4,190,0,0,0,3
"1085",113145,9,82.992,"uuid:79f2b015-7d92-4fff-8ee2-633174fdff17",4,20.748,0,0.5,0.5,2
"1086",113146,4,1160,"uuid:a58a5bf2-f435-4668-a69a-a6ef23f74d14",5,232,0,1,1,1
"1087",113146,8,1222.142857,"uuid:a58a5bf2-f435-4668-a69a-a6ef23f74d14",5,244.4285714,0,0.5,0.5,2
"1088",113147,10,1120,"uuid:cf8cbc25-066c-435f-b592-325a13d475f4",3,373.333333333333,0,0,0,1
"1089",113147,11,1905,"uuid:cf8cbc25-066c-435f-b592-325a13d475f4",3,635,0,0,0,3
"1090",113147,12,2823.2857142,"uuid:cf8cbc25-066c-435f-b592-325a13d475f4",3,941.095238066667,0,0.5,0.5,2
